nombre_uno;valor ;valor_comun;;;;;;;;;;
Elvezio Domingo;597;1;;;;;;;;;;
Ida Mercedes;310;1;;;;;;;;;;
Martha Beatriz;618;1;;;;;;;;;;
Rita Nelida;111;1;;;;;;;;;;
Irma Antonia;149;1;;;;;;;;;;
Trinidad Mercedes;221;1;;;;;;;;;;
Walter Antonio Felix;622;1;;;;;;;;;;
Clotilde Elisa;297;1;;;;;;;;;;
Matrone;439;1;;;;;;;;;;
Alberto Sebastian;494;1;;;;;;;;;;
Josefa Benita;500;1;;;;;;;;;;
Gloria Pilar;560;1;;;;;;;;;;
Micaela Elvira;110;1;;;;;;;;;;
Hermelinda Lucia;366;1;;;;;;;;;;
Trinidad Virginia;539;1;;;;;;;;;;
Terso;669;1;;;;;;;;;;
Gino Eugenio;439;1;;;;;;;;;;
Jacovo Miguel;160;1;;;;;;;;;;
Josefina Hermelinda;262;1;;;;;;;;;;
Celia Rufina del Valle;471;1;;;;;;;;;;
Iberica;269;1;;;;;;;;;;
Agustina Lucrecia;469;1;;;;;;;;;;
Beatriz Maria Florentina;430;1;;;;;;;;;;
Segundo Antenor;395;1;;;;;;;;;;
Olinda Libertad;154;1;;;;;;;;;;
Celia Santa;479;1;;;;;;;;;;
Lila Rosa;644;1;;;;;;;;;;
Edmundo del Carmen;437;1;;;;;;;;;;
 Salome;232;1;;;;;;;;;;
Orlando Eusebio;379;1;;;;;;;;;;
Rolando Neri;197;1;;;;;;;;;;
Clara Aurora;309;1;;;;;;;;;;
Ester Edelmira;167;1;;;;;;;;;;
Araceli Maria Isabel;641;1;;;;;;;;;;
Ines Hercilia;231;1;;;;;;;;;;
Julia Florinda;337;1;;;;;;;;;;
Ramon Cleotildo;363;1;;;;;;;;;;
Pia Emilia;266;1;;;;;;;;;;
Irma Josefa;225;1;;;;;;;;;;
Benigna Zulema;122;1;;;;;;;;;;
Raul Augusto;147;1;;;;;;;;;;
Teresa Matilde;580;1;;;;;;;;;;
Gertrudis Saturnina;292;1;;;;;;;;;;
Aurora Maria Angela;401;1;;;;;;;;;;
Emma Monica;529;1;;;;;;;;;;
 Napoleon Luis;334;1;;;;;;;;;;
Baldomero Raimundo;287;1;;;;;;;;;;
Clemente Jose;325;1;;;;;;;;;;
Walter Florentino;348;1;;;;;;;;;;
Claudina Juana;404;1;;;;;;;;;;
Haydee Hermosinda;364;1;;;;;;;;;;
Yolanda Pascualina;248;1;;;;;;;;;;
Mercedes Cipriana;367;1;;;;;;;;;;
Griselda Argentina;383;1;;;;;;;;;;
Jorge Mateo;647;1;;;;;;;;;;
Maria Celma;346;1;;;;;;;;;;
Santa Esther Deidamia;433;1;;;;;;;;;;
Nereida Jorgelina;481;1;;;;;;;;;;
Elena Isabel;653;1;;;;;;;;;;
Luis Daniel;615;1;;;;;;;;;;
Celia Catalina;359;1;;;;;;;;;;
Angela Magdalena;510;1;;;;;;;;;;
Isidoro Basilio;503;1;;;;;;;;;;
Rosalia Angela;371;1;;;;;;;;;;
Agapita;242;1;;;;;;;;;;
Rosa Alejandrina;246;1;;;;;;;;;;
Elsa Rosalia;191;1;;;;;;;;;;
Carlos Nisidro;583;1;;;;;;;;;;
Nilda Hortensia Felisa;542;1;;;;;;;;;;
Creotilde Carolina;130;1;;;;;;;;;;
Irma Clotilde;109;1;;;;;;;;;;
Leonor Josefina;549;1;;;;;;;;;;
Celia Hilda;186;1;;;;;;;;;;
Adela Esther;397;1;;;;;;;;;;
Hugo Manuel;611;1;;;;;;;;;;
Elbina Tula;410;1;;;;;;;;;;
Maria Brigida;247;1;;;;;;;;;;
Blanca Elva;664;1;;;;;;;;;;
 Nelida Beatriz;170;1;;;;;;;;;;
MarÃ­a  del  Pilar;416;1;;;;;;;;;;
Francisco Marcelino;483;1;;;;;;;;;;
Norberto Dario;277;1;;;;;;;;;;
Cruz Ernesto;337;1;;;;;;;;;;
Gladys Rowena;544;1;;;;;;;;;;
Quinto;400;1;;;;;;;;;;
Laine;400;1;;;;;;;;;;
Diaz Antonina;668;1;;;;;;;;;;
Elena Regina;181;1;;;;;;;;;;
Nicolino;532;1;;;;;;;;;;
Pedro Angel NicolÃ¡s;528;1;;;;;;;;;;
Francisco Bruno;592;1;;;;;;;;;;
Blanca Reyes;668;1;;;;;;;;;;
Irma Leopolda;408;1;;;;;;;;;;
Sara Angela;211;1;;;;;;;;;;
Francisca Maria Joaquina;316;1;;;;;;;;;;
Hector Julian;628;1;;;;;;;;;;
Cristino;480;1;;;;;;;;;;
Nelida Amabelia;238;1;;;;;;;;;;
Zulema Josefina;419;1;;;;;;;;;;
Osvaldo Anibal;104;1;;;;;;;;;;
Elida Ana;380;1;;;;;;;;;;
Matilde Elsa;420;1;;;;;;;;;;
Maria Adelfa;453;1;;;;;;;;;;
Cosme Humberto;234;1;;;;;;;;;;
Saul Moises;266;1;;;;;;;;;;
Cora Noemi;375;1;;;;;;;;;;
Osvaldo Elpidio;586;1;;;;;;;;;;
Ines Magdalena;400;1;;;;;;;;;;
LucÃ­a Filomena;128;1;;;;;;;;;;
Bonifacio PasiÃ³n;559;1;;;;;;;;;;
Lucia Isidora;542;1;;;;;;;;;;
Rufina Ignacia;412;1;;;;;;;;;;
Amalia Alicia;579;1;;;;;;;;;;
Eunica Victoria;392;1;;;;;;;;;;
Pura Facunda;373;1;;;;;;;;;;
Vida;342;1;;;;;;;;;;
Esther Fanny;461;1;;;;;;;;;;
Malia Ramona;334;1;;;;;;;;;;
Consuelo InÃ©s;374;1;;;;;;;;;;
Ana Clara;211;1;;;;;;;;;;
Hector Carlos;235;1;;;;;;;;;;
Vicente Paulo;648;1;;;;;;;;;;
Romula Elisa;696;1;;;;;;;;;;
Isidora Adelina;589;1;;;;;;;;;;
Felisa Antonia;657;1;;;;;;;;;;
Luis Eustaquio;682;1;;;;;;;;;;
Epifania Del Milagro;353;1;;;;;;;;;;
Clara De Las Mercedes;690;1;;;;;;;;;;
Isaac Mario;631;1;;;;;;;;;;
Felisa Blanca Nieves;292;1;;;;;;;;;;
Teresa Artemisia;694;1;;;;;;;;;;
Margarita Hortencia;493;1;;;;;;;;;;
Elida Elsa;291;1;;;;;;;;;;
Herminia Magdalena;172;1;;;;;;;;;;
Josefina Martha;138;1;;;;;;;;;;
Annemarie;181;1;;;;;;;;;;
Francisco Marcelo;661;1;;;;;;;;;;
Miguel Leoncio;115;1;;;;;;;;;;
Sixta Elicea;669;1;;;;;;;;;;
Josefa Carmen;393;1;;;;;;;;;;
Emma Mercedes;453;1;;;;;;;;;;
Fanny Margarita;112;1;;;;;;;;;;
Alicia TrÃ¡nsito;417;1;;;;;;;;;;
Adriana del Rosario;195;1;;;;;;;;;;
Lucia Ines;487;1;;;;;;;;;;
Juan Helio;317;1;;;;;;;;;;
Paulina Maria;690;1;;;;;;;;;;
Elvira Tomasa;256;1;;;;;;;;;;
Eusebio Elias;622;1;;;;;;;;;;
Adela Hortencia Clementina;115;1;;;;;;;;;;
Enriqueta Gumercinda;521;1;;;;;;;;;;
Aquiles AgustÃ­n ;457;1;;;;;;;;;;
Celia Candelaria;436;1;;;;;;;;;;
Martha Alicia;377;1;;;;;;;;;;
Sabas Ebaloy;502;1;;;;;;;;;;
Etelvina Eufemia;600;1;;;;;;;;;;
Segunda Jovina;424;1;;;;;;;;;;
Clelia Edith;296;1;;;;;;;;;;
Cecilia Beatriz;131;1;;;;;;;;;;
Julio Isidorro;497;1;;;;;;;;;;
Union;176;1;;;;;;;;;;
Oliva Maria;137;1;;;;;;;;;;
Remo;340;1;;;;;;;;;;
Saul Jose;623;1;;;;;;;;;;
Sara Lidia;121;1;;;;;;;;;;
Dora Nelly Florinda;111;1;;;;;;;;;;
Mercedes Gabina;503;1;;;;;;;;;;
Felix Benjamin;575;1;;;;;;;;;;
Osvaldo Horacio;622;1;;;;;;;;;;
Ethel Susana;141;1;;;;;;;;;;
Delia del Rosario;621;1;;;;;;;;;;
Amada Margarita;187;1;;;;;;;;;;
Nacif;548;1;;;;;;;;;;
Higinia del Rosario;647;1;;;;;;;;;;
Concepcion Signorina;608;1;;;;;;;;;;
Carmen Ofelia;420;1;;;;;;;;;;
Iluminada;293;1;;;;;;;;;;
Hector Miguel Maximo;357;1;;;;;;;;;;
Emilio Florencio;505;1;;;;;;;;;;
Juana Carmen;379;1;;;;;;;;;;
Noemi Nelida;689;1;;;;;;;;;;
Alberto Guillermo;269;1;;;;;;;;;;
Ramon Clemente;373;1;;;;;;;;;;
Marcelo Numa;212;1;;;;;;;;;;
Silveria Margarita;360;1;;;;;;;;;;
Elvira AngÃ©lica;438;1;;;;;;;;;;
Eleusipo Bautista;496;1;;;;;;;;;;
Estela Secundina;396;1;;;;;;;;;;
Rosa Dora;434;1;;;;;;;;;;
Carlos Jorge;136;1;;;;;;;;;;
Amalia Jesus;121;1;;;;;;;;;;
Esther Carmen;198;1;;;;;;;;;;
Yolanda Argentina;159;1;;;;;;;;;;
Vertilda;555;1;;;;;;;;;;
Ideal Francisco Gregorio;382;1;;;;;;;;;;
Victoria Irma;584;1;;;;;;;;;;
Vicenta Berenisia;356;1;;;;;;;;;;
Herminda Guillerma;294;1;;;;;;;;;;
Esmeralda Lucia;472;1;;;;;;;;;;
Natalio Uldaricio;356;1;;;;;;;;;;
Edmundo Roberto;271;1;;;;;;;;;;
Maria Edelmira;105;1;;;;;;;;;;
Antonio Albino;628;1;;;;;;;;;;
Brigida Olimpia;187;1;;;;;;;;;;
Marina Haydee;480;1;;;;;;;;;;
Matilde Gracia;282;1;;;;;;;;;;
Haydee Nieves;348;1;;;;;;;;;;
Delfina Zulema;102;1;;;;;;;;;;
Everilda Rosa;566;1;;;;;;;;;;
Julia Hortensia;629;1;;;;;;;;;;
Martin Delfin;107;1;;;;;;;;;;
Eusebia Antonia;408;1;;;;;;;;;;
Nestor Ramon;569;1;;;;;;;;;;
Ismael Roberto;213;1;;;;;;;;;;
Edelmira Lucia;522;1;;;;;;;;;;
Susana de Jesus;447;1;;;;;;;;;;
Gilda Ida;598;1;;;;;;;;;;
Elena Segunda;442;1;;;;;;;;;;
Tomasa Elva;415;1;;;;;;;;;;
Haydee Georgina;313;1;;;;;;;;;;
Nilda Nicolasa;208;1;;;;;;;;;;
Segunda Hortencia;409;1;;;;;;;;;;
Carlos Medardo;647;1;;;;;;;;;;
Myrian Daisy;613;1;;;;;;;;;;
Pura Maria;163;1;;;;;;;;;;
Jorge Ramon;165;1;;;;;;;;;;
Ilda Renee;271;1;;;;;;;;;;
Ambrosio Elias;606;1;;;;;;;;;;
Lucas Evangelisto;466;1;;;;;;;;;;
Santana Liberato;210;1;;;;;;;;;;
Mafalda Magdalena;594;1;;;;;;;;;;
Erminia Lidia;363;1;;;;;;;;;;
Rubina;497;1;;;;;;;;;;
Nasaria Inocencia;548;1;;;;;;;;;;
Olda Yolanda;396;1;;;;;;;;;;
Juana Julia;417;1;;;;;;;;;;
Lilio Juan Alberto;193;1;;;;;;;;;;
Juana Crisostoma;584;1;;;;;;;;;;
Felisa Luisa;586;1;;;;;;;;;;
Benito Pedro;476;1;;;;;;;;;;
Remberto;376;1;;;;;;;;;;
Luisa Guillermina;635;1;;;;;;;;;;
Susana Irma;558;1;;;;;;;;;;
Alicia Carolina;519;1;;;;;;;;;;
Faustina Guillermina;405;1;;;;;;;;;;
Pasion Isabel;643;1;;;;;;;;;;
Mercedes ConcepciÃ³n;202;1;;;;;;;;;;
Odilia Antonia;651;1;;;;;;;;;;
Hilda Buenaventura;693;1;;;;;;;;;;
Gustavo;379;1;;;;;;;;;;
Remigia;628;1;;;;;;;;;;
Wolfganda;485;1;;;;;;;;;;
Eduardo JosÃ© RamÃ³n;483;1;;;;;;;;;;
Clelia Lidia;391;1;;;;;;;;;;
Ezequiel Constantino;560;1;;;;;;;;;;
Maria E;274;1;;;;;;;;;;
Olegario Francisco;422;1;;;;;;;;;;
Elsa Elina;353;1;;;;;;;;;;
Eudosia Aurea;380;1;;;;;;;;;;
Segundo Felino;633;1;;;;;;;;;;
Maria Mauricia;132;1;;;;;;;;;;
Elvira Helsa;602;1;;;;;;;;;;
Clara Angela;253;1;;;;;;;;;;
Rebeca Ceferina Nicolasa;636;1;;;;;;;;;;
Norma Jacinta;668;1;;;;;;;;;;
Alberta Desideria;343;1;;;;;;;;;;
Jacinta Nicodema;251;1;;;;;;;;;;
Assis Caetano;600;1;;;;;;;;;;
Segundo Leoncio;162;1;;;;;;;;;;
Geronimo Alberto;556;1;;;;;;;;;;
Marta Noemi;311;1;;;;;;;;;;
Alfredo Bautista;143;1;;;;;;;;;;
Bernardo Agustin;171;1;;;;;;;;;;
Antonia Nobleza;392;1;;;;;;;;;;
Evelia Angelica;485;1;;;;;;;;;;
Reina Ricarda;142;1;;;;;;;;;;
Otilia Victoria;330;1;;;;;;;;;;
Nilda Nelida;316;1;;;;;;;;;;
Ceferina Aurelia;132;1;;;;;;;;;;
Manuel Daniel;268;1;;;;;;;;;;
Berta Mercedes;649;1;;;;;;;;;;
Jacinta Paula;191;1;;;;;;;;;;
Angela Julia;299;1;;;;;;;;;;
Jose Clemente;332;1;;;;;;;;;;
Eber Omar;195;1;;;;;;;;;;
Felix Fernando;366;1;;;;;;;;;;
 Sixta Dorila;559;1;;;;;;;;;;
Eudosia Elsa;125;1;;;;;;;;;;
Yema Teresa;121;1;;;;;;;;;;
German Domingo;643;1;;;;;;;;;;
Alicia Natividad;572;1;;;;;;;;;;
Eugenia Margarita;248;1;;;;;;;;;;
Norino;478;1;;;;;;;;;;
Maria Remigia;647;1;;;;;;;;;;
Alcides Armando Domingo;594;1;;;;;;;;;;
Trinidad Luisa;543;1;;;;;;;;;;
Leyenda;520;1;;;;;;;;;;
Serafina Celia;629;1;;;;;;;;;;
Carlos Ignacio;621;1;;;;;;;;;;
Gloria Esther;443;1;;;;;;;;;;
Pablo Rodolfo;583;1;;;;;;;;;;
Ausides Roque;620;1;;;;;;;;;;
Mabel Clelia;356;1;;;;;;;;;;
Claudio Luigi;381;1;;;;;;;;;;
Natalina Chiarina;171;1;;;;;;;;;;
Sira Olinda;539;1;;;;;;;;;;
Nelsa Palmira;185;1;;;;;;;;;;
Eulalia Otilia;562;1;;;;;;;;;;
Clemente Domingo;676;1;;;;;;;;;;
Matilde Paulina;267;1;;;;;;;;;;
Paula Beatriz;336;1;;;;;;;;;;
Ida Celestina;492;1;;;;;;;;;;
Lazara;197;1;;;;;;;;;;
Juan Albino;648;1;;;;;;;;;;
Roberto Fabio;376;1;;;;;;;;;;
Gisela Luisa;350;1;;;;;;;;;;
Jose Braulio;430;1;;;;;;;;;;
Ernesto Rafael;109;1;;;;;;;;;;
Teresa Graciana;340;1;;;;;;;;;;
Rafael Agustin;355;1;;;;;;;;;;
Adelina Rosa;670;1;;;;;;;;;;
Celia Emilsen;554;1;;;;;;;;;;
Ermelinda Isabel;663;1;;;;;;;;;;
Ana Leonor;601;1;;;;;;;;;;
Dolores Lia;210;1;;;;;;;;;;
Vicente Enrique;586;1;;;;;;;;;;
Graciela Elvira;684;1;;;;;;;;;;
Celia Ramona;490;1;;;;;;;;;;
Clelia Marta;632;1;;;;;;;;;;
Deidamia Dorila;354;1;;;;;;;;;;
Juvenal;370;1;;;;;;;;;;
Clotilde Mabel;652;1;;;;;;;;;;
Clarisa;177;1;;;;;;;;;;
Angelica Benigna Rosa;588;1;;;;;;;;;;
Maria Lupercia;250;1;;;;;;;;;;
Esteban Manuel;516;1;;;;;;;;;;
Heberto Osvaldo;519;1;;;;;;;;;;
 Blanca Margarita;416;1;;;;;;;;;;
Bonifacio Celedonio;509;1;;;;;;;;;;
Juan Rafael Jose;498;1;;;;;;;;;;
Pedro Nicacio;189;1;;;;;;;;;;
Luisa Argentina;262;1;;;;;;;;;;
Gregoria Elvira;537;1;;;;;;;;;;
Guadalupe Maria;483;1;;;;;;;;;;
Yda Feronica;158;1;;;;;;;;;;
Antonio Dionisio;491;1;;;;;;;;;;
 Ignacio Clodomiro;319;1;;;;;;;;;;
Haydee Adela;630;1;;;;;;;;;;
Julio Manuel;273;1;;;;;;;;;;
Digna America;368;1;;;;;;;;;;
Juan Eugenio;352;1;;;;;;;;;;
Mariana Pascuala;179;1;;;;;;;;;;
Rogelio Gumersindo Segovia;552;1;;;;;;;;;;
Angel Alberto;307;1;;;;;;;;;;
Lorenzo Ricardo;466;1;;;;;;;;;;
Nydia Yolanda;689;1;;;;;;;;;;
Sara Elba;177;1;;;;;;;;;;
Chara Fortunato;400;1;;;;;;;;;;
Pilar Adelaida;130;1;;;;;;;;;;
Jesus Lilia;110;1;;;;;;;;;;
Helvecia;155;1;;;;;;;;;;
Adela Luisa;423;1;;;;;;;;;;
Audelino Anselmo;259;1;;;;;;;;;;
Julio Rafael;507;1;;;;;;;;;;
Rodolfo Buenaventura;103;1;;;;;;;;;;
Malvina Rosa;165;1;;;;;;;;;;
Onelia Juana;345;1;;;;;;;;;;
Luis Loreto;471;1;;;;;;;;;;
Esmundo Jose;301;1;;;;;;;;;;
Maria Elena Delia;268;1;;;;;;;;;;
Ofelia Alicia;697;1;;;;;;;;;;
Argina Edelmira;207;1;;;;;;;;;;
Amalia Elida;667;1;;;;;;;;;;
Pilar Leonor Nelly;478;1;;;;;;;;;;
Nereida Noemi;460;1;;;;;;;;;;
Irene Isabel;593;1;;;;;;;;;;
Edelfina Julia;660;1;;;;;;;;;;
HipÃ³lito Bonifacio;310;1;;;;;;;;;;
Apolinaria;180;1;;;;;;;;;;
Susana Agustina;281;1;;;;;;;;;;
Leopoldo Rufino;233;1;;;;;;;;;;
Olga Felisa;559;1;;;;;;;;;;
Victor Zenon;423;1;;;;;;;;;;
Luisa Albertina;585;1;;;;;;;;;;
Ilda Felipa;207;1;;;;;;;;;;
Mercedes Felisa;634;1;;;;;;;;;;
Elsa Maria Elena;679;1;;;;;;;;;;
Narciso Segundo;656;1;;;;;;;;;;
Emma Nelly;483;1;;;;;;;;;;
Elva Francisca;563;1;;;;;;;;;;
Olga Estela Marina;678;1;;;;;;;;;;
Adelfa Luisa;357;1;;;;;;;;;;
JosÃ© Claudio;193;1;;;;;;;;;;
Edy Ana;385;1;;;;;;;;;;
Beatriz Celina;292;1;;;;;;;;;;
Lorenza Gaudenzia;447;1;;;;;;;;;;
Alva Noemi;578;1;;;;;;;;;;
Juana Isidora;355;1;;;;;;;;;;
Angelica Clementina;628;1;;;;;;;;;;
Hilda Anastasia;160;1;;;;;;;;;;
Maria Jorgina;200;1;;;;;;;;;;
Angel Modesto;125;1;;;;;;;;;;
Natalia Isabel;204;1;;;;;;;;;;
Maria Primina;313;1;;;;;;;;;;
Ricardo Jose Concepcion;239;1;;;;;;;;;;
Juana Clelia;394;1;;;;;;;;;;
Germina;176;1;;;;;;;;;;
Elizabeth Elena;262;1;;;;;;;;;;
Vicenta Nelly;284;1;;;;;;;;;;
Arminda De Jesus;353;1;;;;;;;;;;
Zoila Laurentina;590;1;;;;;;;;;;
 Elisabeta;384;1;;;;;;;;;;
HaydÃ©e Amabile;206;1;;;;;;;;;;
Nelly Herminia;108;1;;;;;;;;;;
Agustina Hermenegilda;524;1;;;;;;;;;;
Felix Francisco;609;1;;;;;;;;;;
Dora Zulema;534;1;;;;;;;;;;
Toribia Del Carmen;257;1;;;;;;;;;;
Dominga Emma;164;1;;;;;;;;;;
Cirio Francisco;161;1;;;;;;;;;;
Herminia Catalina Saturnina;644;1;;;;;;;;;;
Amalia Luisa;253;1;;;;;;;;;;
Lucia Francisca;453;1;;;;;;;;;;
Daniel Esteban Bautista;494;1;;;;;;;;;;
Agustina Mamerta;684;1;;;;;;;;;;
Carlos Adolfo;405;1;;;;;;;;;;
Silvia Bice;192;1;;;;;;;;;;
Agustin Santiago;498;1;;;;;;;;;;
Basilia Romilda;698;1;;;;;;;;;;
Bernardina Beatriz;668;1;;;;;;;;;;
Siriaca Josefa;686;1;;;;;;;;;;
Cecilia Prospera;107;1;;;;;;;;;;
Presentacion Esperanza;352;1;;;;;;;;;;
Ana Neri;419;1;;;;;;;;;;
Ventura Ana Celi;313;1;;;;;;;;;;
JosÃ© Herna;130;1;;;;;;;;;;
Cesar Jacinto;171;1;;;;;;;;;;
Eugenia Dorotea;225;1;;;;;;;;;;
Diamela;485;1;;;;;;;;;;
Julia Blanca;500;1;;;;;;;;;;
Elsa Lydia;594;1;;;;;;;;;;
Braulio Alfredo;516;1;;;;;;;;;;
Diego Argentino;323;1;;;;;;;;;;
Angela Maria Rosario;261;1;;;;;;;;;;
Trancito Obdulio;612;1;;;;;;;;;;
Amalia Lucinda;167;1;;;;;;;;;;
Aurora Nilda;682;1;;;;;;;;;;
Liliz Ilda;232;1;;;;;;;;;;
Elcira Consuelo;191;1;;;;;;;;;;
Federica Binka;601;1;;;;;;;;;;
Berta Maria;268;1;;;;;;;;;;
Lito;481;1;;;;;;;;;;
Aurora Zaida;526;1;;;;;;;;;;
Armida Ines;454;1;;;;;;;;;;
Romulo Tranquilino;600;1;;;;;;;;;;
Elida Rosa;275;1;;;;;;;;;;
Justo Enrique;525;1;;;;;;;;;;
Amelia Angela;412;1;;;;;;;;;;
Angel Mateo;431;1;;;;;;;;;;
Maria Modesta;513;1;;;;;;;;;;
Felisa Argentina;351;1;;;;;;;;;;
Emilse Nilda;553;1;;;;;;;;;;
Maria de la Luz;663;1;;;;;;;;;;
Haydee Balbina;508;1;;;;;;;;;;
Celia Lucia;432;1;;;;;;;;;;
Zagorka;245;1;;;;;;;;;;
Mafalda Beatriz;311;1;;;;;;;;;;
Edelberto Cesar;687;1;;;;;;;;;;
Maria Saveria;120;1;;;;;;;;;;
Gabriel Tomas;660;1;;;;;;;;;;
Celia Leonor;647;1;;;;;;;;;;
Clotilde Jeorgina;603;1;;;;;;;;;;
Ester Margarita;300;1;;;;;;;;;;
Dalia;419;1;;;;;;;;;;
Amador Esteban;251;1;;;;;;;;;;
Dolofrecia Irene;439;1;;;;;;;;;;
Valentin Emilio;149;1;;;;;;;;;;
Iside Angela;358;1;;;;;;;;;;
Evarista;177;1;;;;;;;;;;
Nelsa;570;1;;;;;;;;;;
Margarita Damiana;593;1;;;;;;;;;;
Andres Cirilo;324;1;;;;;;;;;;
Estrella Leonor;624;1;;;;;;;;;;
Roberto Luis;565;1;;;;;;;;;;
Ernesto Pascual;574;1;;;;;;;;;;
Catalina Alejandra;274;1;;;;;;;;;;
Dominga Antonia;388;1;;;;;;;;;;
Lucia Amelia;295;1;;;;;;;;;;
Elena Josefa;411;1;;;;;;;;;;
Etelvina Maria;493;1;;;;;;;;;;
Atilio Juan;333;1;;;;;;;;;;
Valentina Cesaria;287;1;;;;;;;;;;
Elisabet Ilda;387;1;;;;;;;;;;
Anita Irma;343;1;;;;;;;;;;
Aida Blanca;514;1;;;;;;;;;;
Aminta Asuncion;569;1;;;;;;;;;;
Nelva Susana;436;1;;;;;;;;;;
Jorge Blas;359;1;;;;;;;;;;
Lorenzo Pedro;198;1;;;;;;;;;;
Teresa Anastacia;275;1;;;;;;;;;;
Amelia Rosalia;425;1;;;;;;;;;;
Maria Luisa Juana;597;1;;;;;;;;;;
Nelida Esperanza;368;1;;;;;;;;;;
Mijalina;279;1;;;;;;;;;;
Simon Martin;684;1;;;;;;;;;;
America Regina;570;1;;;;;;;;;;
Carolina del Carmen;565;1;;;;;;;;;;
Amario;392;1;;;;;;;;;;
Ana Victoria;529;1;;;;;;;;;;
Elida Martina;580;1;;;;;;;;;;
Maria Rogelia;297;1;;;;;;;;;;
Helena;313;1;;;;;;;;;;
Simon Roberto;472;1;;;;;;;;;;
Maria Celia Aurora;644;1;;;;;;;;;;
Leticia Ceferina;593;1;;;;;;;;;;
Elida Lidia;312;1;;;;;;;;;;
Eduvige Audelina;204;1;;;;;;;;;;
Dora Elsa;292;1;;;;;;;;;;
Elza Dominga;352;1;;;;;;;;;;
Juan Roman;477;1;;;;;;;;;;
Celia Baltasar;216;1;;;;;;;;;;
Florencia Rita;330;1;;;;;;;;;;
Anastasia Anselma;283;1;;;;;;;;;;
Gregoria Lilia;621;1;;;;;;;;;;
Benito Urbano;415;1;;;;;;;;;;
Jorge de Jesus;273;1;;;;;;;;;;
Artenio;659;1;;;;;;;;;;
Marqueza Del Carmen;398;1;;;;;;;;;;
Yolanda America;563;1;;;;;;;;;;
Eliseo Benito;187;1;;;;;;;;;;
Delfina Juana;405;1;;;;;;;;;;
Ines Nelida;205;1;;;;;;;;;;
Enrique Ysmael;115;1;;;;;;;;;;
Emma Miguelina;410;1;;;;;;;;;;
Ilda Emma;199;1;;;;;;;;;;
Elsa Elida;643;1;;;;;;;;;;
Isabel Dora;548;1;;;;;;;;;;
Lydia Blanca;369;1;;;;;;;;;;
Blanca Victoria;300;1;;;;;;;;;;
Luis Rosario;156;1;;;;;;;;;;
Ester Filomena;267;1;;;;;;;;;;
Elena Maria Rosa;112;1;;;;;;;;;;
Hilario Constancio;699;1;;;;;;;;;;
Ramon Naime;421;1;;;;;;;;;;
Emma Pascualina;459;1;;;;;;;;;;
Elisa Raquel;495;1;;;;;;;;;;
Celia Benicia;420;1;;;;;;;;;;
Egidia;437;1;;;;;;;;;;
Leopoldo Juan;333;1;;;;;;;;;;
Adela Margarita;432;1;;;;;;;;;;
Laura Ines;648;1;;;;;;;;;;
Santos Cesar;464;1;;;;;;;;;;
Clarita;615;1;;;;;;;;;;
Maria Florinda;391;1;;;;;;;;;;
Evis Clelia;592;1;;;;;;;;;;
Maria Alejandra;132;1;;;;;;;;;;
Juan Vicente Maria del Carmen;621;1;;;;;;;;;;
Marzia;561;1;;;;;;;;;;
Angel Demetrio;139;1;;;;;;;;;;
Ramon Horacio Euladio;137;1;;;;;;;;;;
Derna Berta;148;1;;;;;;;;;;
Irma Ilda;509;1;;;;;;;;;;
Zulema Irene;465;1;;;;;;;;;;
Elda Neli;512;1;;;;;;;;;;
Aida Leonor;261;1;;;;;;;;;;
Jesus Eva;449;1;;;;;;;;;;
Dominga Paula;117;1;;;;;;;;;;
Ector Zenon;531;1;;;;;;;;;;
Amanda Osvalda;662;1;;;;;;;;;;
Julia Emilia;129;1;;;;;;;;;;
Natalina Magdalena;441;1;;;;;;;;;;
Atilio Eduardo;338;1;;;;;;;;;;
Berta Celina;433;1;;;;;;;;;;
Claudio Raul;148;1;;;;;;;;;;
Adriana Josefina;298;1;;;;;;;;;;
Lucio Emiliano;326;1;;;;;;;;;;
Juan Lino;457;1;;;;;;;;;;
Magdalena Ludovica;338;1;;;;;;;;;;
Lidia Miramar;602;1;;;;;;;;;;
Felisa Delinarda;414;1;;;;;;;;;;
Ramon NicolÃ¡s;276;1;;;;;;;;;;
Jilda Del Rosario;196;1;;;;;;;;;;
Teodomiro;292;1;;;;;;;;;;
Luis Anacleto;414;1;;;;;;;;;;
Lila Ofelia;364;1;;;;;;;;;;
Candida Ramona;329;1;;;;;;;;;;
Noemi Elena;489;1;;;;;;;;;;
Juana Cecilia;191;1;;;;;;;;;;
Roberto Juan;470;1;;;;;;;;;;
Albino Valentin;524;1;;;;;;;;;;
Maria Nicola;481;1;;;;;;;;;;
JesÃºs Juan;292;1;;;;;;;;;;
Esther Petrona;572;1;;;;;;;;;;
Maria Fernanda;633;1;;;;;;;;;;
Julia Claudina;550;1;;;;;;;;;;
Minide Alicia;369;1;;;;;;;;;;
Kaspar;618;1;;;;;;;;;;
Florentino Anastasio;525;1;;;;;;;;;;
MarÃ­a Luisa De Las Mercedes;551;1;;;;;;;;;;
Adelfa Sofia;636;1;;;;;;;;;;
Perla Raquel;636;1;;;;;;;;;;
Armando Gaspar;455;1;;;;;;;;;;
Carmen Teresa;404;1;;;;;;;;;;
Obdulia Sara;542;1;;;;;;;;;;
Hedvigia;320;1;;;;;;;;;;
Olmira;597;1;;;;;;;;;;
